user_id,city,order_date,order_value_inr,complaint_type,refund_requested,refund_ttr_hours,delivered_ok,repeat_order_30d
2243,Pune,2026-06-09,371.57,none,False,,True,False
2247,Mumbai,2026-06-20,351.55,none,False,,True,False
2252,Bengaluru,2026-05-03,381.98,refund_delay_only,True,24.4,True,False
2253,Hyderabad,2026-06-02,330.56,false_delivered_status,True,35.7,False,False
2257,Delhi,2026-05-04,420.82,missing_or_wrong_item,True,19.7,False,False
2258,Kolkata,2026-06-27,289.33,none,False,,True,True
2259,Kolkata,2026-06-02,214.12,address_triggered_cancellation,True,49.8,False,False
2260,Mumbai,2026-06-11,441.08,none,False,,True,False
2261,Hyderabad,2026-06-21,388.35,none,False,,True,True
2263,Mumbai,2026-05-19,184.41,none,False,,True,True
2266,Pune,2026-06-08,287.0,none,False,,True,True
2267,Kolkata,2026-06-10,164.28,none,False,,True,True
2269,Bengaluru,2026-06-21,598.25,address_triggered_cancellation,True,35.7,False,False
2272,Hyderabad,2026-06-23,515.1,missing_or_wrong_item,True,8.4,False,False
2274,Bengaluru,2026-05-15,173.37,missing_or_wrong_item,True,17.9,False,False
2275,Kolkata,2026-05-04,644.81,none,False,,True,False
2276,Hyderabad,2026-05-25,390.34,none,False,,True,True
2277,Mumbai,2026-05-16,308.83,none,False,,True,False
2279,Pune,2026-06-29,355.59,none,False,,True,False
2286,Bengaluru,2026-06-08,553.22,none,False,,True,True
2291,Pune,2026-06-03,108.38,missing_or_wrong_item,True,12.8,False,False
2295,Pune,2026-06-19,558.15,false_delivered_status,True,38.6,False,False
2296,Pune,2026-06-27,419.84,missing_or_wrong_item,True,13.8,False,False
2297,Pune,2026-06-15,338.53,address_triggered_cancellation,True,43.2,False,False
2299,Kolkata,2026-06-04,313.49,none,False,,True,True
2307,Kolkata,2026-05-25,413.15,refund_delay_only,True,17.3,True,False
2308,Delhi,2026-05-25,220.1,address_triggered_cancellation,True,37.0,False,False
2309,Delhi,2026-06-05,813.95,missing_or_wrong_item,True,1.2,False,False
2311,Hyderabad,2026-06-14,284.23,none,False,,True,False
2312,Kolkata,2026-05-24,733.43,none,False,,True,False
2318,Mumbai,2026-06-03,116.67,none,False,,True,False
2323,Kolkata,2026-05-21,354.03,address_triggered_cancellation,True,21.7,False,False
2325,Delhi,2026-06-03,306.12,missing_or_wrong_item,True,23.6,False,False
2330,Pune,2026-05-21,334.58,missing_or_wrong_item,True,8.4,False,False
2332,Delhi,2026-05-21,229.51,none,False,,True,True
2333,Pune,2026-06-01,155.79,none,False,,True,False
2335,Pune,2026-06-12,411.41,none,False,,True,True
2342,Bengaluru,2026-06-02,158.28,none,False,,True,False
2347,Hyderabad,2026-06-17,190.74,none,False,,True,False
2351,Pune,2026-05-25,184.73,none,False,,True,True
2357,Mumbai,2026-05-20,209.55,none,False,,True,False
2362,Bengaluru,2026-05-25,526.01,address_triggered_cancellation,True,6.6,False,False
2363,Hyderabad,2026-05-07,239.55,missing_or_wrong_item,True,21.4,False,False
2368,Mumbai,2026-06-07,246.63,false_delivered_status,True,63.5,False,False
2369,Delhi,2026-05-14,864.61,address_triggered_cancellation,True,52.1,False,False
2373,Delhi,2026-06-09,105.24,address_triggered_cancellation,True,29.9,False,False
2377,Pune,2026-05-24,85.86,none,False,,True,True
2378,Mumbai,2026-05-02,268.32,none,False,,True,False
2380,Hyderabad,2026-05-27,532.14,none,False,,True,True
2383,Mumbai,2026-05-30,523.2,none,False,,True,False
2384,Mumbai,2026-05-03,96.55,none,False,,True,False
2386,Mumbai,2026-05-18,457.33,false_delivered_status,True,71.8,False,False
2388,Pune,2026-05-29,956.68,address_triggered_cancellation,True,32.0,False,False
2391,Kolkata,2026-06-01,230.07,none,False,,True,True
2393,Bengaluru,2026-06-26,479.14,none,False,,True,True
2394,Hyderabad,2026-05-09,153.51,none,False,,True,True
2395,Kolkata,2026-05-26,362.36,none,False,,True,False
2399,Mumbai,2026-05-17,19.3,none,False,,True,False
2400,Bengaluru,2026-06-02,294.15,none,False,,True,False
2401,Pune,2026-06-11,413.47,false_delivered_status,True,31.0,False,True
2407,Mumbai,2026-06-04,744.83,address_triggered_cancellation,True,30.5,False,False
2410,Mumbai,2026-06-27,240.4,missing_or_wrong_item,True,0.7,False,True
2411,Delhi,2026-05-09,409.37,none,False,,True,True
2412,Bengaluru,2026-05-08,222.03,none,False,,True,True
2413,Kolkata,2026-06-19,143.52,none,False,,True,True
2414,Kolkata,2026-05-05,897.94,address_triggered_cancellation,True,19.3,False,False
2415,Delhi,2026-05-26,361.62,none,False,,True,True
2419,Delhi,2026-05-13,504.53,none,False,,True,False
2421,Hyderabad,2026-06-22,300.39,none,False,,True,True
2423,Delhi,2026-05-10,115.4,missing_or_wrong_item,True,15.6,False,False
2426,Pune,2026-05-25,264.01,refund_delay_only,True,8.7,True,False
2429,Kolkata,2026-05-01,294.4,missing_or_wrong_item,True,8.0,False,False
2432,Delhi,2026-05-12,296.26,false_delivered_status,True,35.0,False,True
2436,Bengaluru,2026-06-25,376.09,missing_or_wrong_item,True,19.6,False,False
2443,Mumbai,2026-05-07,297.09,none,False,,True,False
2449,Delhi,2026-05-24,370.14,missing_or_wrong_item,True,21.0,False,False
2453,Mumbai,2026-05-30,226.32,false_delivered_status,True,27.2,False,False
2456,Kolkata,2026-06-21,182.3,address_triggered_cancellation,True,72.1,False,False
2460,Hyderabad,2026-06-10,684.58,address_triggered_cancellation,True,40.8,False,False
2464,Hyderabad,2026-05-18,357.97,none,False,,True,True
2466,Bengaluru,2026-06-07,591.32,none,False,,True,True
2468,Hyderabad,2026-06-17,408.9,address_triggered_cancellation,True,69.1,False,False
2469,Hyderabad,2026-06-27,185.13,missing_or_wrong_item,True,12.2,False,False
2471,Kolkata,2026-06-13,1212.12,address_triggered_cancellation,True,25.8,False,False
2473,Kolkata,2026-06-04,408.17,none,False,,True,True
2475,Mumbai,2026-06-10,132.66,missing_or_wrong_item,True,9.1,False,False
2483,Kolkata,2026-06-06,336.59,missing_or_wrong_item,True,7.0,False,False
2485,Bengaluru,2026-06-28,214.51,none,False,,True,False
2490,Pune,2026-05-25,481.96,missing_or_wrong_item,True,7.9,False,False
2491,Pune,2026-05-20,326.24,missing_or_wrong_item,True,14.4,False,False
2494,Kolkata,2026-05-14,165.01,address_triggered_cancellation,True,15.9,False,False
2495,Pune,2026-06-10,307.32,none,False,,True,True
2497,Pune,2026-05-08,454.91,missing_or_wrong_item,True,3.6,False,False
2498,Pune,2026-05-26,517.66,none,False,,True,True
2499,Hyderabad,2026-06-02,490.53,address_triggered_cancellation,True,25.4,False,False
2502,Kolkata,2026-05-01,28.77,address_triggered_cancellation,True,46.0,False,False
2503,Hyderabad,2026-06-25,180.48,missing_or_wrong_item,True,10.0,False,False
2504,Delhi,2026-06-06,362.45,none,False,,True,True
2507,Pune,2026-05-14,364.44,none,False,,True,True
2510,Hyderabad,2026-06-03,146.83,address_triggered_cancellation,True,23.6,False,False
2512,Delhi,2026-05-31,395.91,false_delivered_status,True,26.9,False,False
2516,Kolkata,2026-05-27,357.79,refund_delay_only,True,22.8,True,False
2520,Bengaluru,2026-06-28,331.85,none,False,,True,False
2522,Pune,2026-06-18,283.31,missing_or_wrong_item,True,3.4,False,False
2523,Hyderabad,2026-06-17,315.67,missing_or_wrong_item,True,7.2,False,False
2527,Delhi,2026-05-17,491.27,none,False,,True,False
2531,Pune,2026-06-22,129.88,none,False,,True,False
2532,Mumbai,2026-06-12,375.16,address_triggered_cancellation,True,26.3,False,False
2536,Kolkata,2026-06-28,471.17,missing_or_wrong_item,True,24.5,False,False
2538,Bengaluru,2026-05-27,604.24,none,False,,True,True
2540,Kolkata,2026-06-28,158.64,missing_or_wrong_item,True,11.7,False,False
2542,Kolkata,2026-05-15,390.83,refund_delay_only,True,53.2,True,False
2545,Bengaluru,2026-06-23,480.53,missing_or_wrong_item,True,3.8,False,False
2547,Hyderabad,2026-05-15,379.49,none,False,,True,False
2549,Delhi,2026-05-03,415.16,none,False,,True,True
2553,Bengaluru,2026-05-09,168.42,none,False,,True,True
2554,Hyderabad,2026-05-12,106.29,missing_or_wrong_item,True,7.9,False,False
2560,Delhi,2026-06-25,359.73,none,False,,True,True
2562,Bengaluru,2026-06-29,306.58,none,False,,True,True
2564,Hyderabad,2026-06-21,349.9,none,False,,True,False
2565,Kolkata,2026-06-24,166.57,address_triggered_cancellation,True,53.1,False,False
2566,Kolkata,2026-06-13,444.67,refund_delay_only,True,44.0,True,False
2567,Kolkata,2026-06-13,397.36,missing_or_wrong_item,True,7.3,False,False
2573,Pune,2026-06-14,654.08,address_triggered_cancellation,True,48.0,False,False
2574,Mumbai,2026-05-19,150.45,none,False,,True,True
2584,Mumbai,2026-05-11,623.49,missing_or_wrong_item,True,11.4,False,False
2585,Mumbai,2026-06-22,419.93,address_triggered_cancellation,True,44.7,False,False
2596,Hyderabad,2026-06-27,465.65,refund_delay_only,True,16.8,True,False
2598,Delhi,2026-05-23,338.6,none,False,,True,False
2603,Kolkata,2026-05-29,150.66,none,False,,True,False
2605,Mumbai,2026-06-04,405.04,address_triggered_cancellation,True,22.7,False,False
2606,Mumbai,2026-05-24,117.81,none,False,,True,True
2611,Delhi,2026-05-24,455.81,none,False,,True,False
2612,Mumbai,2026-05-27,380.52,none,False,,True,False
2614,Mumbai,2026-05-31,117.28,false_delivered_status,True,80.6,False,False
2615,Pune,2026-05-24,177.36,missing_or_wrong_item,True,3.5,False,False
2620,Bengaluru,2026-06-06,445.94,none,False,,True,False
2625,Mumbai,2026-05-09,294.09,missing_or_wrong_item,True,10.0,False,True
2626,Hyderabad,2026-05-06,132.9,none,False,,True,True
2628,Delhi,2026-05-19,110.26,none,False,,True,False
2631,Kolkata,2026-06-19,526.35,missing_or_wrong_item,True,20.2,False,False
2634,Hyderabad,2026-05-18,192.12,refund_delay_only,True,14.1,True,False
2643,Pune,2026-06-29,187.47,none,False,,True,True
2645,Delhi,2026-06-11,443.18,none,False,,True,True
2646,Bengaluru,2026-06-28,841.49,refund_delay_only,True,11.4,True,False
2648,Pune,2026-06-10,168.9,missing_or_wrong_item,True,12.2,False,False
2649,Hyderabad,2026-06-27,423.3,none,False,,True,True
2652,Mumbai,2026-06-25,357.04,none,False,,True,True
2654,Kolkata,2026-06-27,187.58,missing_or_wrong_item,True,14.8,False,False
2657,Kolkata,2026-06-28,124.32,none,False,,True,False
2659,Pune,2026-05-12,217.7,address_triggered_cancellation,True,39.0,False,False
2660,Hyderabad,2026-05-04,261.45,address_triggered_cancellation,True,44.8,False,False
2663,Bengaluru,2026-06-28,290.47,missing_or_wrong_item,True,15.8,False,False
2664,Bengaluru,2026-05-04,270.71,none,False,,True,False
2665,Kolkata,2026-06-26,520.58,refund_delay_only,True,9.2,True,False
2667,Pune,2026-06-04,294.77,none,False,,True,False
2670,Mumbai,2026-06-08,400.35,address_triggered_cancellation,True,25.4,False,False
2674,Mumbai,2026-05-24,681.75,none,False,,True,True
2676,Bengaluru,2026-06-17,581.76,none,False,,True,True
2679,Pune,2026-05-15,219.08,address_triggered_cancellation,True,16.1,False,False
2682,Pune,2026-05-20,549.06,missing_or_wrong_item,True,11.4,False,False
2683,Mumbai,2026-05-28,457.43,missing_or_wrong_item,True,15.4,False,False
2687,Delhi,2026-05-18,280.84,none,False,,True,False
2689,Bengaluru,2026-06-21,295.82,none,False,,True,False
2690,Delhi,2026-05-28,1262.38,refund_delay_only,True,14.2,True,False
2691,Pune,2026-05-19,240.27,refund_delay_only,True,4.2,True,False
2693,Bengaluru,2026-06-13,529.27,none,False,,True,False
2694,Bengaluru,2026-05-12,877.58,none,False,,True,False
2699,Bengaluru,2026-05-04,289.93,none,False,,True,False
2701,Pune,2026-05-03,361.89,none,False,,True,False
2704,Hyderabad,2026-06-23,374.92,none,False,,True,False
2705,Kolkata,2026-05-26,175.36,address_triggered_cancellation,True,10.9,False,False
2708,Pune,2026-05-05,65.78,none,False,,True,True
2710,Pune,2026-05-10,234.91,none,False,,True,True
2712,Kolkata,2026-06-14,250.59,none,False,,True,True
2713,Delhi,2026-06-06,728.22,address_triggered_cancellation,True,18.2,False,False
2714,Hyderabad,2026-05-22,456.92,none,False,,True,True
2716,Pune,2026-06-19,137.06,none,False,,True,True
2719,Pune,2026-05-15,337.06,none,False,,True,True
2723,Bengaluru,2026-05-18,279.27,false_delivered_status,True,95.9,False,False
2724,Pune,2026-06-15,204.91,none,False,,True,False
2728,Delhi,2026-05-07,340.19,none,False,,True,True
2734,Bengaluru,2026-05-12,226.53,none,False,,True,True
2736,Kolkata,2026-05-18,460.7,none,False,,True,False
2737,Delhi,2026-05-21,251.33,none,False,,True,True
2740,Kolkata,2026-05-15,52.61,none,False,,True,True
2742,Bengaluru,2026-05-30,339.9,missing_or_wrong_item,True,13.9,False,False
2744,Pune,2026-06-16,218.56,none,False,,True,False
2747,Bengaluru,2026-05-24,451.94,missing_or_wrong_item,True,8.4,False,False
2750,Bengaluru,2026-05-10,271.93,address_triggered_cancellation,True,25.0,False,False
2751,Mumbai,2026-06-05,382.38,missing_or_wrong_item,True,8.0,False,False
2752,Pune,2026-05-29,312.18,none,False,,True,True
2753,Pune,2026-05-01,288.35,none,False,,True,False
2758,Bengaluru,2026-05-23,240.65,none,False,,True,True
2761,Delhi,2026-05-27,353.31,missing_or_wrong_item,True,6.8,False,False
2765,Hyderabad,2026-05-28,225.75,none,False,,True,False
2766,Delhi,2026-06-08,305.13,address_triggered_cancellation,True,42.0,False,False
2768,Kolkata,2026-05-05,205.88,none,False,,True,True
2770,Pune,2026-05-08,481.13,address_triggered_cancellation,True,33.9,False,False
2774,Hyderabad,2026-05-18,238.37,none,False,,True,False
2776,Delhi,2026-05-07,320.8,none,False,,True,True
2777,Hyderabad,2026-06-07,470.11,none,False,,True,True
2783,Mumbai,2026-06-15,84.6,false_delivered_status,True,40.1,False,True
2784,Mumbai,2026-05-23,66.71,none,False,,True,False
2785,Bengaluru,2026-06-11,458.47,refund_delay_only,True,5.6,True,True
2786,Kolkata,2026-06-11,369.4,missing_or_wrong_item,True,1.6,False,False
2788,Kolkata,2026-06-16,376.32,none,False,,True,False
2792,Delhi,2026-06-24,401.34,none,False,,True,True
2795,Bengaluru,2026-05-30,440.16,address_triggered_cancellation,True,22.7,False,False
2797,Hyderabad,2026-06-15,787.47,none,False,,True,True
2799,Kolkata,2026-05-23,269.88,none,False,,True,False
2800,Hyderabad,2026-05-21,412.67,none,False,,True,True
2805,Pune,2026-05-30,325.73,none,False,,True,True
2806,Hyderabad,2026-05-18,704.68,refund_delay_only,True,32.8,True,False
2808,Bengaluru,2026-06-26,218.44,refund_delay_only,True,49.7,True,False
2809,Bengaluru,2026-06-03,396.74,none,False,,True,False
2812,Hyderabad,2026-05-26,429.68,none,False,,True,True
2814,Kolkata,2026-06-08,224.43,none,False,,True,True
2815,Bengaluru,2026-06-08,327.55,missing_or_wrong_item,True,22.8,False,False
2823,Delhi,2026-05-19,275.38,refund_delay_only,True,30.6,True,False
2827,Delhi,2026-06-04,100.81,none,False,,True,False
2830,Hyderabad,2026-06-21,384.65,none,False,,True,True
2833,Delhi,2026-06-29,234.75,none,False,,True,True
2837,Hyderabad,2026-06-04,398.46,none,False,,True,True
2838,Mumbai,2026-05-01,281.98,refund_delay_only,True,8.7,True,False
2839,Kolkata,2026-05-18,137.31,none,False,,True,False
2840,Mumbai,2026-06-24,548.55,none,False,,True,True
2844,Pune,2026-06-25,589.18,none,False,,True,False
2846,Delhi,2026-06-21,1224.45,address_triggered_cancellation,True,31.3,False,False
2848,Hyderabad,2026-06-19,310.89,none,False,,True,True
2855,Bengaluru,2026-05-20,72.03,none,False,,True,False
2860,Kolkata,2026-05-17,515.59,false_delivered_status,True,41.0,False,False
2861,Hyderabad,2026-06-15,140.55,missing_or_wrong_item,True,2.5,False,True
2862,Pune,2026-06-20,201.97,none,False,,True,False
2863,Delhi,2026-06-15,478.64,missing_or_wrong_item,True,17.5,False,True
2864,Pune,2026-06-20,140.65,none,False,,True,False
2867,Hyderabad,2026-06-11,288.73,none,False,,True,True
2876,Mumbai,2026-06-16,321.93,address_triggered_cancellation,True,24.0,False,False
2884,Pune,2026-05-22,222.3,none,False,,True,False
2888,Delhi,2026-06-14,232.17,false_delivered_status,True,27.0,False,False
2891,Delhi,2026-05-12,450.98,refund_delay_only,True,23.1,True,False
2895,Pune,2026-06-07,287.28,false_delivered_status,True,34.8,False,False
2899,Bengaluru,2026-06-04,276.76,missing_or_wrong_item,True,18.0,False,False
2903,Pune,2026-06-16,255.0,refund_delay_only,True,56.4,True,False
2905,Delhi,2026-05-08,762.44,address_triggered_cancellation,True,40.9,False,False
2913,Kolkata,2026-06-11,242.66,refund_delay_only,True,17.6,True,False
2914,Mumbai,2026-06-11,787.34,none,False,,True,True
2915,Mumbai,2026-06-16,559.14,none,False,,True,True
2921,Delhi,2026-06-26,222.21,none,False,,True,False
2923,Bengaluru,2026-06-03,262.67,none,False,,True,False
2927,Kolkata,2026-05-18,218.85,none,False,,True,True
2929,Bengaluru,2026-06-16,233.28,none,False,,True,True
2937,Kolkata,2026-05-13,505.74,none,False,,True,True
2940,Hyderabad,2026-05-18,91.19,missing_or_wrong_item,True,10.8,False,False
2941,Hyderabad,2026-06-23,424.71,none,False,,True,False
2942,Hyderabad,2026-06-09,460.65,none,False,,True,True
2943,Pune,2026-06-23,222.83,address_triggered_cancellation,True,31.0,False,False
2950,Kolkata,2026-06-20,425.35,none,False,,True,False
2951,Bengaluru,2026-06-09,554.12,false_delivered_status,True,66.6,False,False
2952,Mumbai,2026-06-18,523.37,none,False,,True,True
2958,Bengaluru,2026-05-30,815.1,address_triggered_cancellation,True,73.2,False,False
2960,Mumbai,2026-06-03,124.16,none,False,,True,False
2967,Delhi,2026-06-17,471.65,none,False,,True,False
2972,Pune,2026-06-02,497.63,none,False,,True,False
2974,Hyderabad,2026-06-06,288.75,refund_delay_only,True,4.7,True,False
2978,Pune,2026-05-27,644.72,missing_or_wrong_item,True,9.8,False,False
2980,Kolkata,2026-06-01,545.82,missing_or_wrong_item,True,10.6,False,False
2982,Hyderabad,2026-06-25,567.58,none,False,,True,False
2989,Pune,2026-05-25,216.8,refund_delay_only,True,68.2,True,False
2992,Delhi,2026-06-27,182.32,refund_delay_only,True,18.2,True,False
2995,Kolkata,2026-06-08,266.4,address_triggered_cancellation,True,35.5,False,False
2996,Kolkata,2026-05-08,391.59,none,False,,True,False
2997,Kolkata,2026-05-03,310.83,address_triggered_cancellation,True,33.3,False,False
2998,Kolkata,2026-05-21,520.39,none,False,,True,True
3000,Bengaluru,2026-05-26,258.71,none,False,,True,False
3001,Delhi,2026-05-06,413.51,none,False,,True,False
3003,Delhi,2026-05-21,238.82,missing_or_wrong_item,True,6.6,False,False
3004,Delhi,2026-06-21,431.01,none,False,,True,False
3008,Delhi,2026-05-05,137.2,none,False,,True,False
3010,Kolkata,2026-05-01,230.04,false_delivered_status,True,31.4,False,False
3015,Delhi,2026-06-14,326.77,none,False,,True,True
3016,Pune,2026-05-18,317.27,none,False,,True,True
3020,Bengaluru,2026-05-03,162.08,none,False,,True,True
3021,Mumbai,2026-06-22,252.24,none,False,,True,True
3024,Kolkata,2026-05-22,81.47,none,False,,True,False
3036,Hyderabad,2026-06-24,114.93,none,False,,True,False
3041,Pune,2026-06-10,82.62,none,False,,True,False
3042,Pune,2026-06-02,170.62,address_triggered_cancellation,True,112.1,False,False
3045,Hyderabad,2026-05-07,449.21,missing_or_wrong_item,True,4.2,False,False
3047,Mumbai,2026-06-07,255.51,none,False,,True,True
3051,Hyderabad,2026-06-24,469.79,missing_or_wrong_item,True,1.3,False,False
3052,Kolkata,2026-05-01,546.64,none,False,,True,True
3057,Pune,2026-05-12,350.89,missing_or_wrong_item,True,11.5,False,False
3059,Kolkata,2026-05-10,158.7,none,False,,True,True
3061,Mumbai,2026-05-11,351.12,none,False,,True,False
3063,Hyderabad,2026-05-06,498.68,missing_or_wrong_item,True,5.8,False,True
3067,Delhi,2026-05-21,288.49,none,False,,True,True
3068,Delhi,2026-06-15,453.52,none,False,,True,False
3069,Delhi,2026-06-03,731.41,missing_or_wrong_item,True,4.2,False,False
3075,Mumbai,2026-06-27,173.76,none,False,,True,True
3077,Mumbai,2026-06-09,113.83,missing_or_wrong_item,True,13.9,False,False
3078,Delhi,2026-06-29,191.72,none,False,,True,True
3079,Delhi,2026-06-21,290.09,none,False,,True,False
3082,Pune,2026-06-09,311.04,address_triggered_cancellation,True,28.5,False,False
3084,Bengaluru,2026-06-18,146.24,refund_delay_only,True,36.2,True,False
3086,Mumbai,2026-06-15,525.55,false_delivered_status,True,50.2,False,False
3089,Kolkata,2026-06-25,399.0,missing_or_wrong_item,True,12.5,False,False
3091,Mumbai,2026-05-16,89.06,none,False,,True,True
3093,Hyderabad,2026-05-13,211.56,false_delivered_status,True,36.2,False,False
3094,Kolkata,2026-05-10,419.68,none,False,,True,False
3095,Pune,2026-05-03,171.82,missing_or_wrong_item,True,2.8,False,False
3097,Pune,2026-06-11,410.98,none,False,,True,False
3099,Delhi,2026-06-16,399.46,none,False,,True,False
3101,Pune,2026-06-17,259.75,missing_or_wrong_item,True,4.1,False,False
3104,Bengaluru,2026-05-05,250.97,none,False,,True,True
3105,Bengaluru,2026-06-22,369.85,none,False,,True,True
3108,Hyderabad,2026-06-07,306.51,none,False,,True,False
3109,Hyderabad,2026-05-18,63.96,none,False,,True,True
3112,Delhi,2026-05-30,298.97,none,False,,True,True
3118,Pune,2026-06-28,307.86,false_delivered_status,True,125.9,False,False
3119,Mumbai,2026-05-12,241.06,none,False,,True,True
3125,Kolkata,2026-06-20,1276.41,missing_or_wrong_item,True,26.0,False,False
3128,Mumbai,2026-06-14,415.06,address_triggered_cancellation,True,22.9,False,False
3129,Pune,2026-05-27,134.07,none,False,,True,True
3131,Delhi,2026-06-29,310.75,none,False,,True,False
3135,Bengaluru,2026-06-27,495.62,none,False,,True,True
3136,Mumbai,2026-05-10,525.18,none,False,,True,True
3140,Delhi,2026-06-06,108.95,none,False,,True,True
3142,Bengaluru,2026-05-24,229.91,none,False,,True,True
3145,Pune,2026-06-13,488.79,none,False,,True,False
3149,Pune,2026-06-24,165.24,address_triggered_cancellation,True,83.3,False,False
3150,Pune,2026-05-14,361.65,none,False,,True,True
3152,Delhi,2026-05-10,400.67,none,False,,True,True
3156,Bengaluru,2026-05-17,130.58,address_triggered_cancellation,True,18.3,False,False
3157,Mumbai,2026-05-27,523.83,address_triggered_cancellation,True,39.9,False,False
3159,Delhi,2026-05-27,850.85,address_triggered_cancellation,True,19.8,False,False
3161,Hyderabad,2026-06-22,275.45,none,False,,True,False
3163,Hyderabad,2026-05-24,418.08,none,False,,True,True
3164,Delhi,2026-05-27,627.86,none,False,,True,False
3167,Pune,2026-05-13,462.09,address_triggered_cancellation,True,49.5,False,False
3171,Pune,2026-06-16,791.54,none,False,,True,False
3172,Delhi,2026-06-29,382.72,none,False,,True,False
3174,Pune,2026-06-21,106.64,missing_or_wrong_item,True,1.9,False,False
3175,Pune,2026-06-18,170.84,none,False,,True,False
3179,Hyderabad,2026-05-31,393.99,none,False,,True,True
3181,Delhi,2026-06-27,73.17,missing_or_wrong_item,True,8.7,False,False
3184,Kolkata,2026-06-24,197.67,none,False,,True,False
3187,Hyderabad,2026-05-14,488.59,none,False,,True,False
3189,Delhi,2026-05-01,355.23,none,False,,True,True
3190,Delhi,2026-06-01,252.33,none,False,,True,False
3191,Bengaluru,2026-06-03,291.13,address_triggered_cancellation,True,44.5,False,False
3197,Mumbai,2026-05-28,578.78,none,False,,True,False
3200,Bengaluru,2026-06-05,97.66,none,False,,True,False
3210,Mumbai,2026-06-06,39.47,address_triggered_cancellation,True,41.2,False,False
3214,Pune,2026-05-21,191.44,none,False,,True,True
3216,Hyderabad,2026-06-23,174.88,none,False,,True,False
3219,Pune,2026-05-07,239.9,none,False,,True,True
3220,Mumbai,2026-06-20,458.55,address_triggered_cancellation,True,15.7,False,False
3221,Bengaluru,2026-06-01,447.57,refund_delay_only,True,7.5,True,False
3222,Delhi,2026-05-23,250.59,address_triggered_cancellation,True,96.4,False,False
3225,Kolkata,2026-05-07,457.91,none,False,,True,False
3228,Kolkata,2026-05-22,332.92,none,False,,True,True
3230,Hyderabad,2026-06-23,834.18,none,False,,True,True
3232,Pune,2026-06-20,403.88,refund_delay_only,True,12.9,True,False
3236,Mumbai,2026-05-11,123.54,none,False,,True,True
3238,Bengaluru,2026-05-09,183.34,none,False,,True,False
3239,Hyderabad,2026-06-04,138.29,none,False,,True,False
3240,Hyderabad,2026-05-19,228.96,none,False,,True,True
3244,Delhi,2026-06-03,183.19,none,False,,True,False
3248,Delhi,2026-05-02,26.56,false_delivered_status,True,68.2,False,False
3251,Pune,2026-06-02,180.01,none,False,,True,True
3254,Mumbai,2026-05-13,536.29,none,False,,True,False
3255,Hyderabad,2026-05-02,785.84,missing_or_wrong_item,True,2.0,False,False
3259,Bengaluru,2026-06-09,756.76,missing_or_wrong_item,True,2.1,False,False
3262,Delhi,2026-06-21,593.86,none,False,,True,True
3266,Mumbai,2026-05-25,600.28,address_triggered_cancellation,True,35.6,False,True
3267,Bengaluru,2026-06-01,1018.53,refund_delay_only,True,36.1,True,False
3269,Mumbai,2026-06-21,127.73,address_triggered_cancellation,True,35.7,False,False
3271,Bengaluru,2026-06-17,589.14,missing_or_wrong_item,True,7.4,False,False
3272,Mumbai,2026-06-20,122.78,address_triggered_cancellation,True,53.6,False,False
3273,Mumbai,2026-06-13,379.81,address_triggered_cancellation,True,27.6,False,False
3275,Pune,2026-05-08,532.91,none,False,,True,True
3276,Bengaluru,2026-05-21,815.28,false_delivered_status,True,125.3,False,False
3277,Hyderabad,2026-06-22,353.48,none,False,,True,False
3280,Kolkata,2026-05-08,755.7,address_triggered_cancellation,True,67.4,False,False
3283,Pune,2026-06-10,590.26,missing_or_wrong_item,True,1.0,False,True
3284,Mumbai,2026-05-19,165.79,none,False,,True,True
3285,Hyderabad,2026-05-30,548.9,none,False,,True,False
3287,Bengaluru,2026-06-11,197.65,missing_or_wrong_item,True,9.9,False,False
3290,Mumbai,2026-05-06,233.18,none,False,,True,False
3292,Pune,2026-05-06,371.81,missing_or_wrong_item,True,8.0,False,False
3299,Pune,2026-06-14,375.3,address_triggered_cancellation,True,24.3,False,False
3304,Kolkata,2026-06-11,243.93,address_triggered_cancellation,True,24.8,False,False
3307,Mumbai,2026-05-07,620.87,none,False,,True,False
3311,Bengaluru,2026-05-16,448.06,none,False,,True,True
3312,Delhi,2026-05-04,243.25,missing_or_wrong_item,True,11.5,False,False
3313,Bengaluru,2026-06-12,439.0,none,False,,True,True
3316,Kolkata,2026-05-25,393.02,none,False,,True,True
3322,Pune,2026-05-05,130.27,none,False,,True,False
3324,Kolkata,2026-06-24,566.25,refund_delay_only,True,17.7,True,False
3332,Pune,2026-06-19,224.17,refund_delay_only,True,2.0,True,True
3337,Hyderabad,2026-05-12,205.18,missing_or_wrong_item,True,1.2,False,False
3341,Delhi,2026-05-03,79.34,none,False,,True,True
3342,Pune,2026-05-12,694.75,missing_or_wrong_item,True,13.1,False,True
3343,Kolkata,2026-06-18,349.47,none,False,,True,False
3354,Mumbai,2026-05-27,499.93,false_delivered_status,True,84.5,False,False
3358,Kolkata,2026-05-26,347.51,missing_or_wrong_item,True,16.9,False,False
3361,Pune,2026-05-08,245.52,none,False,,True,False
3367,Bengaluru,2026-05-26,410.85,none,False,,True,True
3368,Hyderabad,2026-05-22,136.83,missing_or_wrong_item,True,7.2,False,False
3380,Delhi,2026-06-14,302.22,missing_or_wrong_item,True,9.7,False,False
3382,Bengaluru,2026-06-19,332.58,address_triggered_cancellation,True,10.2,False,False
